id,brand,brand_id,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption,ac_charger,dc_charger,charging_voltage,battery_size,range,consumption,_model_hash,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields,nominal_battery_size,battery_type,type,_rescued_data
a123cfbd-49f5-4bdf-9a28-dcdc6a6e9fd7,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,verso l,car,50kwh,2021,46,{'average_consumption': 25.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 20, 'power': 46.3}, {'percentage': 40, 'power': 37}, {'percentage': 60, 'power': 28}, {'percentage': 80, 'power': 19}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
1776a776-f853-429f-99c3-0159a4246524,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,verso m,car,75kwh,2021,68,{'average_consumption': 25.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 68, 'charging_curve': [{'percentage': 0, 'power': 68}, {'percentage': 20, 'power': 68}, {'percentage': 40, 'power': 54}, {'percentage': 60, 'power': 41}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
19cd9f2b-a057-4575-b45b-ef665967b133,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,verso l,car,75kwh,2021,68,{'average_consumption': 26.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 68, 'charging_curve': [{'percentage': 0, 'power': 68}, {'percentage': 20, 'power': 68}, {'percentage': 40, 'power': 54}, {'percentage': 60, 'power': 41}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
0ba6ae1c-ac18-4795-bd22-6b1042dfc19c,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,fwd,car,,2022,64,{'average_consumption': 18.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 64, 'charging_curve': [{'percentage': 0, 'power': 64}, {'percentage': 30, 'power': 64}, {'percentage': 60, 'power': 44.8}, {'percentage': 80, 'power': 25.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
9f98dfa5-8326-4dd4-b625-0cd1881fa8cf,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,awd,car,,2022,64,{'average_consumption': 18.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 64, 'charging_curve': [{'percentage': 0, 'power': 64}, {'percentage': 30, 'power': 64}, {'percentage': 60, 'power': 44.8}, {'percentage': 80, 'power': 25.6}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
fba30b68-0215-4605-91c9-ac7d1013e582,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,shuttle m,car,50kwh,2021,46,{'average_consumption': 25},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 20, 'power': 46.3}, {'percentage': 40, 'power': 37}, {'percentage': 60, 'power': 28}, {'percentage': 80, 'power': 19}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
a5a2bf01-c9fc-4422-845b-c46e94d701db,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,shuttle l,car,50kwh,2021,46,{'average_consumption': 25.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 20, 'power': 46.3}, {'percentage': 40, 'power': 37}, {'percentage': 60, 'power': 28}, {'percentage': 80, 'power': 19}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
d3d59eb6-6d28-42fc-8ddc-c6dfd2143ced,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,shuttle m,car,75kwh,2021,68,{'average_consumption': 25.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 68, 'charging_curve': [{'percentage': 0, 'power': 68}, {'percentage': 20, 'power': 68}, {'percentage': 40, 'power': 54}, {'percentage': 60, 'power': 41}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
491ff515-dcba-4df0-a7b9-b1f808484d18,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,shuttle l,car,75kwh,2021,68,{'average_consumption': 26.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 68, 'charging_curve': [{'percentage': 0, 'power': 68}, {'percentage': 20, 'power': 68}, {'percentage': 40, 'power': 54}, {'percentage': 60, 'power': 41}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
811c0a0e-e11d-46a3-bbc4-9798a36c8b8d,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,city verso electric l1,car,50kwh,2022,46,{'average_consumption': 22},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 50, 'power': 46.3}, {'percentage': 80, 'power': 27.78}, {'percentage': 100, 'power': 7.4}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
9524db32-2456-48ee-903c-d4f007609272,Toyota,b586dda4-a6ba-54e4-ee6d-9d6a098d4751,city verso electric l2,car,50kwh,2022,46,{'average_consumption': 22.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.4}","{'ports': ['ccs'], 'max_power': 46.3, 'charging_curve': [{'percentage': 0, 'power': 46.3}, {'percentage': 50, 'power': 46.3}, {'percentage': 80, 'power': 27.78}, {'percentage': 100, 'power': 7.4}], 'is_default_charging_curve': False}",400,,,,-16ese9,,,,,,,,,,
df92dbd6-fe19-1412-55fe-1ffe68ebdcfe,Vinfast,104f4958-a505-ab2a-f96c-9f98cd599341,VF 8,car,Eco Extended Range,2023,88,{'average_consumption': 20.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 142.5}, {'percentage': 75, 'power': 150}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
67640576-7319-a016-a026-90ebe94bd58f,Vinfast,104f4958-a505-ab2a-f96c-9f98cd599341,VF 8,car,Plus Extended Range,2023,88,{'average_consumption': 20.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 142.5}, {'percentage': 75, 'power': 150}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
0290299d-c212-e59a-5dbc-61679056506a,Vinfast,104f4958-a505-ab2a-f96c-9f98cd599341,VF 9,car,Extended Range,2024,123,{'average_consumption': 23.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 170, 'charging_curve': [{'percentage': 0, 'power': 161.5}, {'percentage': 75, 'power': 170}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
9b24b64a-5c49-4bae-a45d-abd9b85bce08,Vinfast,104f4958-a505-ab2a-f96c-9f98cd599341,8 eco extended range,car,,2023,88,{'average_consumption': 21.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 87.7, 'charging_curve': [{'percentage': 0, 'power': 87.7}, {'percentage': 30, 'power': 87.7}, {'percentage': 60, 'power': 61.39}, {'percentage': 80, 'power': 35.08}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,isw9xv,,,,,,,,,,
bad372cc-4813-48b7-83f4-fe656381b20e,Vinfast,104f4958-a505-ab2a-f96c-9f98cd599341,8 plus extended range,car,,2023,88,{'average_consumption': 21.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 87.7, 'charging_curve': [{'percentage': 0, 'power': 87.7}, {'percentage': 30, 'power': 87.7}, {'percentage': 60, 'power': 61.39}, {'percentage': 80, 'power': 35.08}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,-1smze2,,,,,,,,,,
7d767304-7a81-4864-94d3-4109e976747c,Vinfast,104f4958-a505-ab2a-f96c-9f98cd599341,9 extended range,car,,2025,123,{'average_consumption': 23.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 123, 'charging_curve': [{'percentage': 0, 'power': 123}, {'percentage': 30, 'power': 123}, {'percentage': 60, 'power': 86.1}, {'percentage': 80, 'power': 49.2}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,-7xsosn,,,,,,,,,,
bcd8700d-241c-43a1-b9df-24ee310ea8e4,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-Up!,car,,2021,32,{'average_consumption': 15.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 32.3, 'charging_curve': [{'percentage': 0, 'power': 32.3}, {'percentage': 50, 'power': 32.3}, {'percentage': 80, 'power': 19.38}, {'percentage': 100, 'power': 7.2}], 'is_default_charging_curve': False}",400,,,,,https://ev-database.org/car/1650/Volkswagen-e-Up,pending,empty model name,1.74E+12,1,['energy_consumption'],,,,
0a7e79c1-ecd6-4639-bac1-9c9e49fec84c,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.3,car,45 kWh,2020,45,{'average_consumption': 16.4},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 50, 'charging_curve': [{'percentage': 0, 'power': 47.5}, {'percentage': 75, 'power': 50}, {'percentage': 100, 'power': 7.2}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
d8044adf-2538-4d45-b2d8-2b2fd0951766,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.3,car,58 kWh,2020,58,{'average_consumption': 16.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 130, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 15, 'power': 130}, {'percentage': 20, 'power': 120}, {'percentage': 70, 'power': 50}, {'percentage': 80, 'power': 50}, {'percentage': 100, 'power': 20}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
cb995cc3-84d9-4c87-89dc-f9dee7a47156,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.3,car,77 kWh,2020,77,{'average_consumption': 17.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 130, 'charging_curve': [{'percentage': 0, 'power': 125}, {'percentage': 15, 'power': 130}, {'percentage': 20, 'power': 120}, {'percentage': 70, 'power': 65}, {'percentage': 80, 'power': 65}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
a3568004-5350-923a-9e4e-f85678d0746c,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.3,car,Pro,2023,58,{'average_consumption': 16.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 120, 'charging_curve': [{'percentage': 0, 'power': 110}, {'percentage': 5, 'power': 120}, {'percentage': 35, 'power': 120}, {'percentage': 50, 'power': 95}, {'percentage': 75, 'power': 60}, {'percentage': 90, 'power': 35}, {'percentage': 100, 'power': 20}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
0461072e-7b1e-87b2-59e6-50030d56f7a4,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.3,car,Pro S,2023,77,{'average_consumption': 16.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 170, 'charging_curve': [{'percentage': 0, 'power': 161.5}, {'percentage': 75, 'power': 170}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
50baff44-fcbe-48ac-a7ae-7a5181d9bb8c,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.4,car,GTX,2021,77,{'average_consumption': 19.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 115}, {'percentage': 15, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 70, 'power': 70}, {'percentage': 80, 'power': 70}, {'percentage': 100, 'power': 25}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
cfe2ae21-4c85-5f4f-0603-52980ce580f2,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.4,car,Pro 4MOTION,2024,77,{'average_consumption': 18.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 115}, {'percentage': 15, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 50, 'power': 110}, {'percentage': 70, 'power': 70}, {'percentage': 80, 'power': 50}, {'percentage': 100, 'power': 25}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
6f2d19dd-f577-63ae-bc61-05fb5bef13f1,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.4,car,Pure,2021,52,{'average_consumption': 18.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 118, 'charging_curve': [{'percentage': 0, 'power': 112.1}, {'percentage': 75, 'power': 118}, {'percentage': 100, 'power': 7.2}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
4ba6a079-d485-2ca3-8484-ad7e246ea541,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.4,car,Pure Performance,2021,52,{'average_consumption': 18.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 118, 'charging_curve': [{'percentage': 0, 'power': 112.1}, {'percentage': 75, 'power': 118}, {'percentage': 100, 'power': 7.2}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
621a3c97-4fae-8582-1a59-671c290b277b,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.5,car,GTX,2022,77,{'average_consumption': 19},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 115}, {'percentage': 15, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 70, 'power': 70}, {'percentage': 80, 'power': 70}, {'percentage': 100, 'power': 25}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
3abda7a5-f1b0-ca54-27d2-e7c9728fc25c,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.5,car,Pro,2022,77,{'average_consumption': 17.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 115}, {'percentage': 15, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 70, 'power': 70}, {'percentage': 80, 'power': 70}, {'percentage': 100, 'power': 25}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
4de875bb-09c4-8499-6963-7803854844a4,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.5,car,Pro Performance,2022,77,{'average_consumption': 17.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 115}, {'percentage': 15, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 70, 'power': 70}, {'percentage': 80, 'power': 70}, {'percentage': 100, 'power': 25}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
10610d1a-c08a-b88c-7be4-7e90f4fb0e46,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.7,car,Pro,2023,77,{'average_consumption': 16.2},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 50}, {'percentage': 1, 'power': 74}, {'percentage': 2, 'power': 99}, {'percentage': 3, 'power': 123}, {'percentage': 4, 'power': 148}, {'percentage': 5, 'power': 172}, {'percentage': 70, 'power': 172}, {'percentage': 80, 'power': 63}, {'percentage': 90, 'power': 63}, {'percentage': 100, 'power': 38}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
8646cf8c-e848-b8d8-d6ca-b4a154539969,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.7,car,Pro S,2024,86,{'average_consumption': 16.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 200, 'charging_curve': [{'percentage': 0, 'power': 190}, {'percentage': 75, 'power': 200}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
08a54ce3-82b9-d3a1-ce3b-3c6f52fe851c,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.Buzz,car,Pro,2023,77,{'average_consumption': 22.3},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 170, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 5, 'power': 170}, {'percentage': 35, 'power': 170}, {'percentage': 50, 'power': 130}, {'percentage': 75, 'power': 85}, {'percentage': 90, 'power': 50}, {'percentage': 100, 'power': 25}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
3fc921eb-7a43-4b09-a819-73b9d5a5c14f,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-Golf,car,,2020,32,{'average_consumption': 15.3},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 40, 'charging_curve': [{'percentage': 0, 'power': 39}, {'percentage': 60, 'power': 40}, {'percentage': 80, 'power': 25}, {'percentage': 100, 'power': 6}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
f1b46b0a-b101-4072-a246-0b52f0cc51f5,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-Golf,car,CCS,2014,21,{'average_consumption': 15.8},"{'usable_phases': 1, 'ports': ['type2'], 'max_power': 3.6}","{'ports': ['ccs'], 'max_power': 44, 'charging_curve': [{'percentage': 0, 'power': 40}, {'percentage': 76, 'power': 44}, {'percentage': 81, 'power': 25}, {'percentage': 93, 'power': 16}, {'percentage': 100, 'power': 8}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
f0132135-9415-4403-818b-cee07f81ceb2,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-Golf,car,CCS,2017,32,{'average_consumption': 16.4},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 40, 'charging_curve': [{'percentage': 0, 'power': 39}, {'percentage': 60, 'power': 40}, {'percentage': 80, 'power': 37}, {'percentage': 100, 'power': 10}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
57184038-ae77-4540-9367-ccb98beb8cc3,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-up,car,,2020,32,{'average_consumption': 16.6},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
a0347619-a7fe-4dd2-be4e-3ef615783481,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-up,car,CCS,2013,17,{'average_consumption': 16.8},"{'usable_phases': 1, 'ports': ['type2'], 'max_power': 3.6}","{'ports': ['ccs'], 'max_power': 44, 'charging_curve': [{'percentage': 0, 'power': 40}, {'percentage': 76, 'power': 44}, {'percentage': 81, 'power': 25}, {'percentage': 93, 'power': 16}, {'percentage': 100, 'power': 8}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
fc5b3c94-c0eb-4515-af3d-4a4106ffe29f,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,e-up,car,CCS,2020,32,{'average_consumption': 16.6},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 34, 'charging_curve': [{'percentage': 0, 'power': 32}, {'percentage': 27, 'power': 34}, {'percentage': 80, 'power': 14}, {'percentage': 100, 'power': 7}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
81937ae8-9376-4c2b-b415-87fc27b29d25,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.7,car,Tourer Pro S,2024,86,"{'average_consumption': 16.5, 'range': 520}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 200, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 200}, {'percentage': 50, 'power': 200}, {'percentage': 80, 'power': 120}, {'percentage': 100, 'power': 60}]}",400,,520,,,,,,,,,,,,
438d036a-66dd-4dd0-8d0c-eeaa4e1e82cb,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.3,car,Pure,2024,52,"{'average_consumption': 16.3, 'range': 320}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 145, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 145}, {'percentage': 50, 'power': 145}, {'percentage': 80, 'power': 72.5}, {'percentage': 100, 'power': 29}]}",400,,320,,,,,,,,,,,,
2d7c8848-6488-43a3-b900-e28548c243ce,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.4,car,Pro Performance,2021,77,"{'average_consumption': 18.8, 'range': 410}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 143, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 143}, {'percentage': 50, 'power': 143}, {'percentage': 80, 'power': 85.8}, {'percentage': 100, 'power': 42.9}]}",400,,410,,,,,,,,,,,,
20876e6e-2178-4da6-a789-7b6e64a864b4,Volkswagen,481793f5-c8b0-4dc9-b3d4-cc615085ac07,ID.7,car,Tourer Pro,2024,77,"{'average_consumption': 16.4, 'range': 470}","{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 190, 'is_default_charging_curve': False, 'charging_curve': [{'percentage': 0, 'power': 190}, {'percentage': 50, 'power': 190}, {'percentage': 80, 'power': 95}, {'percentage': 100, 'power': 38}]}",400,,470,,,,,,,,,,,,
